"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.113,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.117,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.122,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.124,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.12,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.116,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.11,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.101,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.095,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.113,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.123,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.124,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.119,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.151,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.144,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.145,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.144,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.139,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.154,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.153,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.123,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.103,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.097,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.102,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.099,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.103,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.1,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.1,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.109,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.1,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.11,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.114,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.093,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.111,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.109,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.107,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.119,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.118,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.111,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.108,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.099,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.099,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.093,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.09,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.097,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.093,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.095,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.098,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.099,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.103,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.098,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.093,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.091,
"JOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.148,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.149,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.146,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.149,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.146,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.145,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.138,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.142,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.146,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.139,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.137,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.132,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.134,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.139,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.144,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.143,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.142,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.138,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.134,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.136,
"KEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.204,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.2,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.182,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.182,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.188,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.16,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.146,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.169,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.189,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.205,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.182,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.185,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.154,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.157,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.196,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.202,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.199,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.194,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.205,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.235,
"KWT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.154,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.173,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.172,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.158,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.16,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.153,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.164,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.163,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.145,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.139,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.158,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.197,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.168,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.169,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.159,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.147,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.14,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.161,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.135,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.139,
"KGZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.097,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.093,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.092,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.086,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.082,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.075,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.058,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.07,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.081,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.072,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.071,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.079,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.074,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.077,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.084,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.086,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.09,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.086,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.093,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.097,
"LBN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.08,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.083,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.074,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.072,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.067,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.06,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.047,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.064,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.073,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.081,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.199,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.102,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.146,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.409,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.377,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.404,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.237,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.197,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.227,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.411,
"LBY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.216,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.22,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.2,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.188,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.203,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.214,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.206,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.192,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.203,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.201,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.187,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.173,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.178,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.17,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.146,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.153,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.149,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.156,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.171,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.164,
"MNG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.087,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.086,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.08,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.091,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.093,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.088,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.088,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.086,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.083,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.084,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.086,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.085,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.081,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.08,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.079,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.078,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.079,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.077,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.081,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.081,
"MAR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.201,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.189,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.181,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.165,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.146,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.13,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.12,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.107,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.097,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.091,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.087,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.089,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.087,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.088,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.085,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.085,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.092,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.087,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.082,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.079,
"MMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.093,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.081,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.081,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.082,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.085,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.082,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.08,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.087,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.089,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.085,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.083,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.082,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.081,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.079,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.079,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.081,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.082,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.083,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.083,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.085,
"NAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.179,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.181,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.179,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.173,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.173,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.168,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.165,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.161,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.159,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.156,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.156,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.143,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.156,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.152,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.145,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.158,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.153,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.151,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.139,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.151,
"NPL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.13,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.129,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.13,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.131,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.127,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.127,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.123,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.119,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.122,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.12,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.115,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.117,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.115,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.113,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.114,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.113,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.111,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.113,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.119,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.117,
"NIC","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.132,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.131,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.133,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.139,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.131,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.127,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.129,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.125,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.13,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.129,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.11,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.117,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.139,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.133,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.13,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.126,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.121,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.119,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.118,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.117,
"NER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.092,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.098,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.105,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.108,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.119,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.176,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.193,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.157,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.151,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.173,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.2,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.198,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.193,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.19,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.188,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.174,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.186,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.179,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.166,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.188,
"OMN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.069,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.061,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.059,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.054,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.057,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.056,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.05,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.044,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.047,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.05,
